seed,pair,source_train_k,target_train_k,layer_id,rank_in_target_logits,count,share,step_source,step_target
1,5-7,5,7,5,18,43,0.0013330853174603175,1500,1500
1,5-7,5,7,5,19,49,0.0015190972222222222,1500,1500
1,5-7,5,7,5,20,32,0.000992063492063492,1500,1500
1,5-7,5,7,5,21,31,0.0009610615079365079,1500,1500
1,5-7,5,7,5,22,18,0.0005580357142857143,1500,1500
1,5-7,5,7,5,23,25,0.0007750496031746031,1500,1500
1,5-7,5,7,5,24,21,0.0006510416666666666,1500,1500
1,5-7,5,7,5,25,28,0.0008680555555555555,1500,1500
1,5-7,5,7,5,26,31,0.0009610615079365079,1500,1500
1,5-7,5,7,5,27,2,6.200396825396825e-05,1500,1500
1,5-7,5,7,5,28,2,6.200396825396825e-05,1500,1500
1,5-7,5,7,5,29,4,0.0001240079365079365,1500,1500
1,5-7,5,7,5,30,0,0.0,1500,1500
1,5-7,5,7,5,31,0,0.0,1500,1500
1,5-7,5,7,5,32,2,6.200396825396825e-05,1500,1500
1,5-7,5,7,6,1,18106,0.5613219246031746,1500,1500
1,5-7,5,7,6,2,5227,0.16204737103174602,1500,1500
1,5-7,5,7,6,3,2434,0.07545882936507936,1500,1500
1,5-7,5,7,6,4,1678,0.05202132936507937,1500,1500
1,5-7,5,7,6,5,1076,0.03335813492063492,1500,1500
1,5-7,5,7,6,6,825,0.025576636904761904,1500,1500
1,5-7,5,7,6,7,546,0.016927083333333332,1500,1500
1,5-7,5,7,6,8,385,0.011935763888888888,1500,1500
1,5-7,5,7,6,9,383,0.01187375992063492,1500,1500
1,5-7,5,7,6,10,238,0.007378472222222222,1500,1500
1,5-7,5,7,6,11,248,0.007688492063492063,1500,1500
1,5-7,5,7,6,12,212,0.006572420634920635,1500,1500
1,5-7,5,7,6,13,178,0.005518353174603175,1500,1500
1,5-7,5,7,6,14,93,0.002883184523809524,1500,1500
1,5-7,5,7,6,15,100,0.0031001984126984125,1500,1500
1,5-7,5,7,6,16,84,0.0026041666666666665,1500,1500
1,5-7,5,7,6,17,85,0.002635168650793651,1500,1500
1,5-7,5,7,6,18,68,0.0021081349206349205,1500,1500
1,5-7,5,7,6,19,38,0.0011780753968253968,1500,1500
1,5-7,5,7,6,20,50,0.0015500992063492063,1500,1500
1,5-7,5,7,6,21,44,0.0013640873015873015,1500,1500
1,5-7,5,7,6,22,27,0.0008370535714285714,1500,1500
