seed,pair,layer_id,component,metric_name,value,num_records
2,3-8,3,router_on_hidden_a,top1_agreement,0.7935268027441842,5376
2,3-8,3,router_on_hidden_b,nestedness,0.9918774962425232,5376
2,3-8,3,router_on_hidden_b,spearman,0.9526814137186322,5376
2,3-8,3,router_on_hidden_b,top1_agreement,0.7215402041162763,5376
2,3-8,3,total,nestedness,0.8383556604385376,5376
2,3-8,3,total,spearman,0.7516000185694013,5376
2,3-8,3,total,top1_agreement,0.4036458432674408,5376
2,3-8,4,representation_with_router_a,nestedness,0.5493551577840533,5376
2,3-8,4,representation_with_router_a,spearman,0.7453793116978237,5376
2,3-8,4,representation_with_router_a,top1_agreement,0.46335566469601225,5376
2,3-8,4,representation_with_router_b,nestedness,0.6660621591976711,5376
2,3-8,4,representation_with_router_b,spearman,0.7512359533991132,5376
2,3-8,4,representation_with_router_b,top1_agreement,0.45796131661960054,5376
2,3-8,4,router_on_hidden_a,nestedness,0.9941716364451817,5376
2,3-8,4,router_on_hidden_a,spearman,0.9501094903264727,5376
2,3-8,4,router_on_hidden_a,top1_agreement,0.7961309722491673,5376
2,3-8,4,router_on_hidden_b,nestedness,0.993241582598005,5376
2,3-8,4,router_on_hidden_b,spearman,0.9510525209563119,5376
2,3-8,4,router_on_hidden_b,top1_agreement,0.7741815618106297,5376
2,3-8,4,total,nestedness,0.7879464370863778,5376
2,3-8,4,total,spearman,0.6886025241443089,5376
2,3-8,4,total,top1_agreement,0.3850446513720921,5376
2,3-8,5,representation_with_router_a,nestedness,0.5218874045780727,5376
2,3-8,5,representation_with_router_a,spearman,0.7093955022948129,5376
2,3-8,5,representation_with_router_a,top1_agreement,0.4505208432674408,5376
2,3-8,5,representation_with_router_b,nestedness,0.6356027041162763,5376
2,3-8,5,representation_with_router_b,spearman,0.7120742116655622,5376
2,3-8,5,representation_with_router_b,top1_agreement,0.4097842403820583,5376
2,3-8,5,router_on_hidden_a,nestedness,0.9831969312259129,5376
2,3-8,5,router_on_hidden_a,spearman,0.9368587136268616,5376
2,3-8,5,router_on_hidden_a,top1_agreement,0.7907366326877049,5376
2,3-8,5,router_on_hidden_b,nestedness,0.9851190532956805,5376
2,3-8,5,router_on_hidden_b,spearman,0.9409468344279698,5376
2,3-8,5,router_on_hidden_b,top1_agreement,0.7263764994485038,5376
2,3-8,5,total,nestedness,0.7534722345215934,5376
2,3-8,5,total,spearman,0.6417907987322126,5376
2,3-8,5,total,top1_agreement,0.3476562627724239,5376
2,3-8,6,representation_with_router_a,nestedness,0.5205853198255811,5376
2,3-8,6,representation_with_router_a,spearman,0.6871007340294975,5376
2,3-8,6,representation_with_router_a,top1_agreement,0.48177083900996615,5376
2,3-8,6,representation_with_router_b,nestedness,0.635556195463453,5376
2,3-8,6,representation_with_router_b,spearman,0.6909213066101074,5376
2,3-8,6,representation_with_router_b,top1_agreement,0.42912947280066355,5376
2,3-8,6,router_on_hidden_a,nestedness,0.9764385053089687,5376
2,3-8,6,router_on_hidden_a,spearman,0.9338249138423375,5376
2,3-8,6,router_on_hidden_a,top1_agreement,0.7689732398305621,5376
2,3-8,6,router_on_hidden_b,nestedness,0.9786706481661115,5376
2,3-8,6,router_on_hidden_b,spearman,0.9373720969472613,5376
2,3-8,6,router_on_hidden_b,top1_agreement,0.7088913917541504,5376
2,3-8,6,total,nestedness,0.7332589370863778,5376
2,3-8,6,total,spearman,0.6156682968139648,5376
2,3-8,6,total,top1_agreement,0.3428199461528233,5376
2,3-8,7,representation_with_router_a,nestedness,0.5231894893305642,5376
2,3-8,7,representation_with_router_a,spearman,0.6999920691762652,5376
2,3-8,7,representation_with_router_a,top1_agreement,0.5104166865348816,5376
2,3-8,7,representation_with_router_b,nestedness,0.6539481282234192,5376
2,3-8,7,representation_with_router_b,spearman,0.7056008407047817,5376
2,3-8,7,representation_with_router_b,top1_agreement,0.5262276913438525,5376
2,3-8,7,router_on_hidden_a,nestedness,0.9578373006411961,5376
2,3-8,7,router_on_hidden_a,spearman,0.889630777495248,5376
2,3-8,7,router_on_hidden_a,top1_agreement,0.7289806774684361,5376
2,3-8,7,router_on_hidden_b,nestedness,0.9709821428571429,5376
2,3-8,7,router_on_hidden_b,spearman,0.8869913305555072,5376
2,3-8,7,router_on_hidden_b,top1_agreement,0.7436756151063102,5376
2,3-8,7,total,nestedness,0.7202381065913609,5376
2,3-8,7,total,spearman,0.5809591071946281,5376
2,3-8,7,total,top1_agreement,0.38950893708637785,5376
2,4-5,0,representation_with_router_a,nestedness,0.9385230966976711,5376
2,4-5,0,representation_with_router_a,spearman,0.9916602458272662,5376
2,4-5,0,representation_with_router_a,top1_agreement,0.9140625085149493,5376
2,4-5,0,representation_with_router_b,nestedness,0.9429688027926854,5376
2,4-5,0,representation_with_router_b,spearman,0.9916360293115888,5376
2,4-5,0,representation_with_router_b,top1_agreement,0.9224330527441842,5376
2,4-5,0,router_on_hidden_a,nestedness,0.9035528387342181,5376
2,4-5,0,router_on_hidden_a,spearman,0.9689658965383258,5376
2,4-5,0,router_on_hidden_a,top1_agreement,0.7235863293920245,5376
2,4-5,0,router_on_hidden_b,nestedness,0.9053199631827218,5376
2,4-5,0,router_on_hidden_b,spearman,0.9689351575715202,5376
2,4-5,0,router_on_hidden_b,top1_agreement,0.7241443651063102,5376
2,4-5,0,total,nestedness,0.8888579096112933,5376
2,4-5,0,total,spearman,0.9624449781009129,5376
2,4-5,0,total,top1_agreement,0.6990327494485038,5376
2,4-5,1,representation_with_router_a,nestedness,0.8071521776063102,5376
2,4-5,1,representation_with_router_a,spearman,0.9493931021009173,5376
2,4-5,1,representation_with_router_a,top1_agreement,0.7477678912026542,5376
2,4-5,1,representation_with_router_b,nestedness,0.8186384354318891,5376
2,4-5,1,representation_with_router_b,spearman,0.9491156084196908,5376
2,4-5,1,representation_with_router_b,top1_agreement,0.7658110346112933,5376
2,4-5,1,router_on_hidden_a,nestedness,0.9349423561777387,5376
2,4-5,1,router_on_hidden_a,spearman,0.9750149590628487,5376
2,4-5,1,router_on_hidden_a,top1_agreement,0.8225446513720921,5376
2,4-5,1,router_on_hidden_b,nestedness,0.9296875085149493,5376
2,4-5,1,router_on_hidden_b,spearman,0.9748810359409877,5376
2,4-5,1,router_on_hidden_b,top1_agreement,0.8208705527441842,5376
2,4-5,1,total,nestedness,0.8310082043920245,5376
2,4-5,1,total,spearman,0.9264635358537946,5376
2,4-5,1,total,top1_agreement,0.6688988208770752,5376
2,4-5,2,representation_with_router_a,nestedness,0.7310268112591335,5376
2,4-5,2,representation_with_router_a,spearman,0.904328601700919,5376
2,4-5,2,representation_with_router_a,top1_agreement,0.6502976332392011,5376
2,4-5,2,representation_with_router_b,nestedness,0.7426339643342155,5376
2,4-5,2,representation_with_router_b,spearman,0.9047638263021197,5376
2,4-5,2,representation_with_router_b,top1_agreement,0.6276041865348816,5376
2,4-5,2,router_on_hidden_a,nestedness,0.934384320463453,5376
2,4-5,2,router_on_hidden_a,spearman,0.9749442934989929,5376
2,4-5,2,router_on_hidden_a,top1_agreement,0.8219866241727557,5376
2,4-5,2,router_on_hidden_b,nestedness,0.9350818736212594,5376
2,4-5,2,router_on_hidden_b,spearman,0.9751062563487461,5376
2,4-5,2,router_on_hidden_b,top1_agreement,0.796689007963453,5376
2,4-5,2,total,nestedness,0.7616257582392011,5376
2,4-5,2,total,spearman,0.8772630265780857,5376
2,4-5,2,total,top1_agreement,0.5665922803538186,5376
2,4-5,3,representation_with_router_a,nestedness,0.6681547846112933,5376
2,4-5,3,representation_with_router_a,spearman,0.8490699018750872,5376
2,4-5,3,representation_with_router_a,top1_agreement,0.5718006236212594,5376
2,4-5,3,representation_with_router_b,nestedness,0.6863839626312256,5376
2,4-5,3,representation_with_router_b,spearman,0.8510665893554688,5376
2,4-5,3,representation_with_router_b,top1_agreement,0.5660342446395329,5376
2,4-5,3,router_on_hidden_a,nestedness,0.9446149723870414,5376
2,4-5,3,router_on_hidden_a,spearman,0.9728929315294538,5376
2,4-5,3,router_on_hidden_a,top1_agreement,0.8415178656578064,5376
2,4-5,3,router_on_hidden_b,nestedness,0.9401506866727557,5376
2,4-5,3,router_on_hidden_b,spearman,0.9726930856704712,5376
2,4-5,3,router_on_hidden_b,top1_agreement,0.8264509013720921,5376
2,4-5,3,total,nestedness,0.7027064902441842,5376
2,4-5,3,total,spearman,0.814620281968798,5376
2,4-5,3,total,top1_agreement,0.5068824504102979,5376
2,4-5,4,representation_with_router_a,nestedness,0.6360677225249154,5376
2,4-5,4,representation_with_router_a,spearman,0.8050633583750043,5376
2,4-5,4,representation_with_router_a,top1_agreement,0.558965802192688,5376
2,4-5,4,representation_with_router_b,nestedness,0.6549479450498309,5376
2,4-5,4,representation_with_router_b,spearman,0.803479518209185,5376
2,4-5,4,representation_with_router_b,top1_agreement,0.5452009098870414,5376
2,4-5,4,router_on_hidden_a,nestedness,0.9392671159335545,5376
2,4-5,4,router_on_hidden_a,spearman,0.9692246828760419,5376
2,4-5,4,router_on_hidden_a,top1_agreement,0.8456101417541504,5376
2,4-5,4,router_on_hidden_b,nestedness,0.9317336423056466,5376
2,4-5,4,router_on_hidden_b,spearman,0.9666669368743896,5376
2,4-5,4,router_on_hidden_b,top1_agreement,0.8485863293920245,5376
2,4-5,4,total,nestedness,0.6695033652441842,5376
2,4-5,4,total,spearman,0.7631245766367231,5376
2,4-5,4,total,top1_agreement,0.5003720394202641,5376
2,4-5,5,representation_with_router_a,nestedness,0.607189382825579,5376
2,4-5,5,representation_with_router_a,spearman,0.7735863072531564,5376
2,4-5,5,representation_with_router_a,top1_agreement,0.5037202451910291,5376
2,4-5,5,representation_with_router_b,nestedness,0.6288318804332188,5376
2,4-5,5,representation_with_router_b,spearman,0.7742119261196682,5376
2,4-5,5,representation_with_router_b,top1_agreement,0.5044642984867096,5376
2,4-5,5,router_on_hidden_a,nestedness,0.9355468920298985,5376
2,4-5,5,router_on_hidden_a,spearman,0.9668352093015399,5376
2,4-5,5,router_on_hidden_a,top1_agreement,0.8467262131827218,5376
2,4-5,5,router_on_hidden_b,nestedness,0.9336867758205959,5376
2,4-5,5,router_on_hidden_b,spearman,0.9655923162187848,5376
2,4-5,5,router_on_hidden_b,top1_agreement,0.836681570325579,5376
2,4-5,5,total,nestedness,0.6436477048056466,5376
2,4-5,5,total,spearman,0.7321783474513462,5376
2,4-5,5,total,top1_agreement,0.4518229237624577,5376
2,4-5,6,representation_with_router_a,nestedness,0.5746372853006635,5376
2,4-5,6,representation_with_router_a,spearman,0.7248375415802002,5376
2,4-5,6,representation_with_router_a,top1_agreement,0.546689007963453,5376
2,4-5,6,representation_with_router_b,nestedness,0.6081473571913583,5376
2,4-5,6,representation_with_router_b,spearman,0.7262224555015564,5376
2,4-5,6,representation_with_router_b,top1_agreement,0.5461309722491673,5376
2,4-5,6,router_on_hidden_a,nestedness,0.9215959991727557,5376
2,4-5,6,router_on_hidden_a,spearman,0.9654894896915981,5376
2,4-5,6,router_on_hidden_a,top1_agreement,0.8588169983455113,5376
2,4-5,6,router_on_hidden_b,nestedness,0.9189453295298985,5376
2,4-5,6,router_on_hidden_b,spearman,0.9646532620702472,5376
2,4-5,6,router_on_hidden_b,top1_agreement,0.8709077664784023,5376
2,4-5,6,total,nestedness,0.6070033652441842,5376
2,4-5,6,total,spearman,0.6831624933651516,5376
2,4-5,6,total,top1_agreement,0.5037202537059784,5376
2,4-5,7,representation_with_router_a,nestedness,0.609189007963453,5376
2,4-5,7,representation_with_router_a,spearman,0.7494704042162214,5376
2,4-5,7,representation_with_router_a,top1_agreement,0.5725446598870414,5376
2,4-5,7,representation_with_router_b,nestedness,0.6275669932365417,5376
2,4-5,7,representation_with_router_b,spearman,0.7531815256391253,5376
2,4-5,7,representation_with_router_b,top1_agreement,0.5675223384584699,5376
2,4-5,7,router_on_hidden_a,nestedness,0.8997396060398647,5376
2,4-5,7,router_on_hidden_a,spearman,0.9507513046264648,5376
2,4-5,7,router_on_hidden_a,top1_agreement,0.8577009098870414,5376
2,4-5,7,router_on_hidden_b,nestedness,0.9000186153820583,5376
2,4-5,7,router_on_hidden_b,spearman,0.9519976377487183,5376
2,4-5,7,router_on_hidden_b,top1_agreement,0.8431919898305621,5376
2,4-5,7,total,nestedness,0.6196056774684361,5376
2,4-5,7,total,spearman,0.6990633096013751,5376
2,4-5,7,total,top1_agreement,0.5252976332392011,5376
2,4-6,0,representation_with_router_a,nestedness,0.9316406505448478,5376
2,4-6,0,representation_with_router_a,spearman,0.990262508392334,5376
2,4-6,0,representation_with_router_a,top1_agreement,0.9131324631827218,5376
2,4-6,0,representation_with_router_b,nestedness,0.9400421721594674,5376
2,4-6,0,representation_with_router_b,spearman,0.9903703502246312,5376
2,4-6,0,representation_with_router_b,top1_agreement,0.9131324546677726,5376
2,4-6,0,router_on_hidden_a,nestedness,0.9419643112591335,5376
2,4-6,0,router_on_hidden_a,spearman,0.9635239839553833,5376
2,4-6,0,router_on_hidden_a,top1_agreement,0.7074032936777387,5376
2,4-6,0,router_on_hidden_b,nestedness,0.9351748653820583,5376
2,4-6,0,router_on_hidden_b,spearman,0.9633568951061794,5376
2,4-6,0,router_on_hidden_b,top1_agreement,0.7135416865348816,5376
2,4-6,0,total,nestedness,0.9242466773305621,5376
2,4-6,0,total,spearman,0.9552027072225299,5376
2,4-6,0,total,top1_agreement,0.6902901956013271,5376
2,4-6,1,representation_with_router_a,nestedness,0.8001302310398647,5376
2,4-6,1,representation_with_router_a,spearman,0.9474855065345764,5376
2,4-6,1,representation_with_router_a,top1_agreement,0.7351190618106297,5376
2,4-6,1,representation_with_router_b,nestedness,0.8320932643754142,5376
2,4-6,1,representation_with_router_b,spearman,0.9473156929016113,5376
2,4-6,1,representation_with_router_b,top1_agreement,0.7302827494485038,5376
2,4-6,1,router_on_hidden_a,nestedness,0.9579148207392011,5376
2,4-6,1,router_on_hidden_a,spearman,0.9700931480952671,5376
2,4-6,1,router_on_hidden_a,top1_agreement,0.7899925708770752,5376
2,4-6,1,router_on_hidden_b,nestedness,0.9573567850249154,5376
2,4-6,1,router_on_hidden_b,spearman,0.970444747379848,5376
2,4-6,1,router_on_hidden_b,top1_agreement,0.7652529988970075,5376
2,4-6,1,total,nestedness,0.8717448115348816,5376
2,4-6,1,total,spearman,0.9169925366129194,5376
2,4-6,1,total,top1_agreement,0.6160714456013271,5376
2,4-6,2,representation_with_router_a,nestedness,0.713634695325579,5376
2,4-6,2,representation_with_router_a,spearman,0.8943537047931126,5376
2,4-6,2,representation_with_router_a,top1_agreement,0.6300223384584699,5376
2,4-6,2,representation_with_router_b,nestedness,0.7511470913887024,5376
2,4-6,2,representation_with_router_b,spearman,0.8928151726722717,5376
2,4-6,2,representation_with_router_b,top1_agreement,0.6130952664784023,5376
2,4-6,2,router_on_hidden_a,nestedness,0.9623791064534869,5376
2,4-6,2,router_on_hidden_a,spearman,0.969479671546391,5376
2,4-6,2,router_on_hidden_a,top1_agreement,0.7849702664784023,5376
2,4-6,2,router_on_hidden_b,nestedness,0.9615420528820583,5376
2,4-6,2,router_on_hidden_b,spearman,0.9686940312385559,5376
2,4-6,2,router_on_hidden_b,top1_agreement,0.7682291780199323,5376
2,4-6,2,total,nestedness,0.7961774809019906,5376
2,4-6,2,total,spearman,0.8568605354854039,5376
2,4-6,2,total,top1_agreement,0.5310640122209277,5376
2,4-6,3,representation_with_router_a,nestedness,0.6694103734833854,5376
2,4-6,3,representation_with_router_a,spearman,0.8396820851734706,5376
2,4-6,3,representation_with_router_a,top1_agreement,0.5526414002690997,5376
2,4-6,3,representation_with_router_b,nestedness,0.7024429610797337,5376
2,4-6,3,representation_with_router_b,spearman,0.8409478323800224,5376
2,4-6,3,representation_with_router_b,top1_agreement,0.5515253160681043,5376
2,4-6,3,router_on_hidden_a,nestedness,0.9633556689534869,5376
2,4-6,3,router_on_hidden_a,spearman,0.9655930740492684,5376
2,4-6,3,router_on_hidden_a,top1_agreement,0.8154762131827218,5376
2,4-6,3,router_on_hidden_b,nestedness,0.9609840256827218,5376
2,4-6,3,router_on_hidden_b,spearman,0.9646099039486477,5376
2,4-6,3,router_on_hidden_b,top1_agreement,0.7933407936777387,5376
2,4-6,3,total,nestedness,0.7568824546677726,5376
2,4-6,3,total,spearman,0.7967162217412677,5376
2,4-6,3,total,top1_agreement,0.4882812670298985,5376
2,4-6,4,representation_with_router_a,nestedness,0.6222098384584699,5376
2,4-6,4,representation_with_router_a,spearman,0.7934272970472064,5376
2,4-6,4,representation_with_router_a,top1_agreement,0.5487351417541504,5376
2,4-6,4,representation_with_router_b,nestedness,0.6654575978006635,5376
2,4-6,4,representation_with_router_b,spearman,0.7951333267348153,5376
2,4-6,4,representation_with_router_b,top1_agreement,0.5424107313156128,5376
2,4-6,4,router_on_hidden_a,nestedness,0.9683314902441842,5376
2,4-6,4,router_on_hidden_a,spearman,0.9667588557515826,5376
2,4-6,4,router_on_hidden_a,top1_agreement,0.832775320325579,5376
2,4-6,4,router_on_hidden_b,nestedness,0.9680059807641166,5376
2,4-6,4,router_on_hidden_b,spearman,0.9647714410509381,5376
2,4-6,4,router_on_hidden_b,top1_agreement,0.8231026956013271,5376
2,4-6,4,total,nestedness,0.7223307490348816,5376
2,4-6,4,total,spearman,0.7520039337021964,5376
2,4-6,4,total,top1_agreement,0.48921131661960054,5376
2,4-6,5,representation_with_router_a,nestedness,0.5907738293920245,5376
2,4-6,5,representation_with_router_a,spearman,0.7513652954782758,5376
2,4-6,5,representation_with_router_a,top1_agreement,0.4877232313156128,5376
2,4-6,5,representation_with_router_b,nestedness,0.6356646929468427,5376
2,4-6,5,representation_with_router_b,spearman,0.7523023230688912,5376
2,4-6,5,representation_with_router_b,top1_agreement,0.503720257963453,5376
2,4-6,5,router_on_hidden_a,nestedness,0.9644717488970075,5376
2,4-6,5,router_on_hidden_a,spearman,0.9620818240301949,5376
2,4-6,5,router_on_hidden_a,top1_agreement,0.8203125255448478,5376
2,4-6,5,router_on_hidden_b,nestedness,0.966610882963453,5376
2,4-6,5,router_on_hidden_b,spearman,0.9624602624348232,5376
2,4-6,5,router_on_hidden_b,top1_agreement,0.8242187755448478,5376
2,4-6,5,total,nestedness,0.681454632963453,5376
2,4-6,5,total,spearman,0.7063968692507062,5376
2,4-6,5,total,top1_agreement,0.43917411991528105,5376
2,4-6,6,representation_with_router_a,nestedness,0.5567336508205959,5376
2,4-6,6,representation_with_router_a,spearman,0.7049613509859357,5376
2,4-6,6,representation_with_router_a,top1_agreement,0.5052083475249154,5376
2,4-6,6,representation_with_router_b,nestedness,0.6079489162990025,5376
2,4-6,6,representation_with_router_b,spearman,0.7083497217723301,5376
2,4-6,6,representation_with_router_b,top1_agreement,0.48325894134385244,5376
