pair,metric_name,target,n,pearson,spearman,mean_metric,mean_target
2-4,coactivation_cosine,mean_abs_delta_loss,8,-0.04634824303906803,-0.09523809523809523,0.930756159546297,0.06414220882727513
2-4,nestedness,up_delta_loss,8,-0.3944956416267273,-0.3333333333333333,0.6544550335596478,-0.005105679086039927
2-4,nestedness,down_delta_loss,8,-0.11329089193807508,-0.16666666666666666,0.6544550335596478,0.12317873856851033
2-4,nestedness,mean_abs_delta_loss,8,-0.032210774367353014,0.0,0.6544550335596478,0.06414220882727513
2-4,spearman,up_delta_loss,8,0.35882985904579484,0.8095238095238095,0.6891615018248558,-0.005105679086039927
2-4,spearman,down_delta_loss,8,-0.5263944638345848,-0.47619047619047616,0.6891615018248558,0.12317873856851033
2-4,spearman,mean_abs_delta_loss,8,-0.5301080551853896,-0.6428571428571429,0.6891615018248558,0.06414220882727513
2-4,top1_agreement,up_delta_loss,8,0.01620431067199466,0.14285714285714285,0.4256223648313492,-0.005105679086039927
2-4,top1_agreement,down_delta_loss,8,-0.3028243065144532,-0.5476190476190477,0.4256223648313492,0.12317873856851033
2-4,top1_agreement,mean_abs_delta_loss,8,-0.27194263339528757,-0.40476190476190477,0.4256223648313492,0.06414220882727513
2-4,top_pair_overlap,up_delta_loss,8,-0.17281343827596943,0.0563436169819011,0.06944444444444445,-0.005105679086039927
2-4,top_pair_overlap,down_delta_loss,8,0.5407265320712549,0.3944053188733077,0.06944444444444445,0.12317873856851033
2-4,top_pair_overlap,mean_abs_delta_loss,8,0.5105576354578013,0.50709255283711,0.06944444444444445,0.06414220882727513
2-5,coactivation_cosine,up_delta_loss,8,0.5428033919801837,0.5238095238095238,0.9288408556861814,0.010301941296174413
2-5,coactivation_cosine,down_delta_loss,8,0.3734753995144879,0.42857142857142855,0.9288408556861814,0.20168551776025978
2-5,coactivation_cosine,mean_abs_delta_loss,8,0.43024202340913703,0.2857142857142857,0.9288408556861814,0.1059937295282171
2-5,nestedness,up_delta_loss,8,-0.5758832258041496,-0.5,0.7111753433469742,0.010301941296174413
2-5,nestedness,down_delta_loss,8,-0.4062633722893052,-0.14285714285714285,0.7111753433469742,0.20168551776025978
2-5,nestedness,mean_abs_delta_loss,8,-0.4661749610618182,-0.09523809523809523,0.7111753433469742,0.1059937295282171
2-5,spearman,up_delta_loss,8,-0.07935151467055977,-0.14285714285714285,0.6861933544278145,0.010301941296174413
2-5,spearman,down_delta_loss,8,-0.40678079027003183,-0.2857142857142857,0.6861933544278145,0.20168551776025978
2-5,spearman,mean_abs_delta_loss,8,-0.4040321678758253,-0.19047619047619047,0.6861933544278145,0.1059937295282171
2-5,top1_agreement,up_delta_loss,8,-0.13398572364513667,-0.2619047619047619,0.41578795417906744,0.010301941296174413
2-5,top1_agreement,down_delta_loss,8,-0.18158111471587937,-0.16666666666666666,0.41578795417906744,0.20168551776025978
2-5,top1_agreement,mean_abs_delta_loss,8,-0.19278935254424764,-0.21428571428571427,0.41578795417906744,0.1059937295282171
2-5,top_pair_overlap,up_delta_loss,8,-0.37286786363840685,-0.3582705030528656,0.07688338493292053,0.010301941296174413
2-5,top_pair_overlap,down_delta_loss,8,0.5758117162299109,0.22237479499833038,0.07688338493292053,0.20168551776025978
2-5,top_pair_overlap,mean_abs_delta_loss,8,0.5107075506238558,0.1729581738875903,0.07688338493292053,0.1059937295282171
2-6,coactivation_cosine,up_delta_loss,8,0.8657953989972814,0.8571428571428571,0.9262962705202318,0.03281340881117752
2-6,coactivation_cosine,down_delta_loss,8,-0.052193709183190225,0.07142857142857142,0.9262962705202318,0.28851846383795854
2-6,coactivation_cosine,mean_abs_delta_loss,8,0.21688684039445988,0.38095238095238093,0.9262962705202318,0.16066593632456802
2-6,nestedness,up_delta_loss,8,-0.33365332347232995,-0.23809523809523808,0.7540157257564484,0.03281340881117752
