pair,layer_id,source_rank,mean_target_rank,mean_absolute_displacement,count
1-7,7,4,10.894949776785714,7.76677982390873,258048
1-7,7,5,11.539132254464286,7.791348896329365,258048
1-7,7,6,12.072013733878968,7.720683748759921,258048
1-7,7,7,12.578520275297619,7.65056888640873,258048
1-7,7,8,13.045646546378968,7.558520120287699,258048
1-7,7,9,13.51815166170635,7.5235692584325395,258048
1-7,7,10,13.884168836805555,7.393996465773809,258048
1-7,7,11,14.27663845486111,7.366187686011905,258048
1-7,7,12,14.750162760416666,7.307338169642857,258048
1-7,7,13,15.058896019345237,7.291868179563492,258048
1-7,7,14,15.427366226438492,7.232363746279762,258048
1-7,7,15,15.837262834821429,7.209991939484127,258048
1-7,7,16,16.236669146825395,7.209007626488095,258048
1-7,7,17,16.520438058035715,7.196227058531746,258048
1-7,7,18,16.96099175347222,7.216672867063492,258048
1-7,7,19,17.38234359499008,7.2231949094742065,258048
1-7,7,20,17.75106956845238,7.286070808531746,258048
1-7,7,21,18.041465153769842,7.315693204365079,258048
1-7,7,22,18.479476686507937,7.365637400793651,258048
1-7,7,23,18.9229251922123,7.397844587053571,258048
1-7,7,24,19.343610491071427,7.500860305059524,258048
1-7,7,25,19.88165767609127,7.56072513640873,258048
1-7,7,26,20.44196041046627,7.556241474454365,258048
1-7,7,27,20.995159815228174,7.599310980902778,258048
1-7,7,28,21.59509083581349,7.604073660714286,258048
1-7,7,29,22.296925378224206,7.561814081101191,258048
1-7,7,30,23.146275111607142,7.384130084325397,258048
1-7,7,31,24.253255208333332,6.978174603174603,258048
1-7,7,32,25.85730949280754,6.1426905071924605,258048
1-8,-1,1,6.422725132533482,5.422725132533482,2064384
1-8,-1,2,7.851215665302579,6.120071653335813,2064384
1-8,-1,3,8.893157958984375,6.47210935562376,2064384
1-8,-1,4,9.683122907366071,6.6095077272445435,2064384
1-8,-1,5,10.372749934120783,6.677171979631696,2064384
1-8,-1,6,11.051405164930555,6.736020042782738,2064384
1-8,-1,7,11.647632417224703,6.763328915550595,2064384
1-8,-1,8,12.208110506572421,6.774621388268849,2064384
1-8,-1,9,12.737830752418155,6.752706860739087,2064384
1-8,-1,10,13.261480906653025,6.73509531172495,2064384
1-8,-1,11,13.77784171937004,6.7293197389632935,2064384
1-8,-1,12,14.271619524274554,6.710422576419891,2064384
1-8,-1,13,14.709517221602182,6.685014028397817,2064384
1-8,-1,14,15.19361804780506,6.6927596803695435,2064384
1-8,-1,15,15.704403347439236,6.680227612692212,2064384
1-8,-1,16,16.19319758339534,6.680438329303075,2064384
1-8,-1,17,16.65229676261781,6.677025689019097,2064384
1-8,-1,18,17.127126057942707,6.698202950613839,2064384
1-8,-1,19,17.617396763392858,6.68951900421627,2064384
1-8,-1,20,18.12244136749752,6.704064747643849,2064384
1-8,-1,21,18.613709464905753,6.713437034970238,2064384
1-8,-1,22,19.125581771608385,6.717499748108879,2064384
1-8,-1,23,19.65465775747148,6.705296592106895,2064384
1-8,-1,24,20.18877495659722,6.740664527529762,2064384
1-8,-1,25,20.798255557105655,6.699863978794643,2064384
1-8,-1,26,21.372949024987598,6.694701179625496,2064384
1-8,-1,27,21.99561951652406,6.668035113622272,2064384
1-8,-1,28,22.686065673828125,6.597364153180804,2064384
1-8,-1,29,23.46059114970858,6.462974427238343,2064384
1-8,-1,30,24.334498814174108,6.2518824017237105,2064384
1-8,-1,31,25.377395872085813,5.899631076388889,2064384
1-8,-1,32,26.89301069955977,5.106989300440228,2064384
1-8,0,1,2.8104034908234126,1.8104034908234128,258048
1-8,0,2,4.127495659722222,2.5206240699404763,258048
1-8,0,3,5.2427261594742065,2.9916255890376986,258048
1-8,0,4,6.232092478918651,3.3222850012400795,258048
1-8,0,5,7.168798053075397,3.6015159970238093,258048
1-8,0,6,8.081155443948413,3.835387214781746,258048
1-8,0,7,8.868900359623016,4.021918402777778,258048
1-8,0,8,9.67036365327381,4.175564236111111,258048
1-8,0,9,10.496186755952381,4.3586929563492065,258048
1-8,0,10,11.251879495287698,4.398627387152778,258048
1-8,0,11,12.01253642733135,4.498283265128968,258048
1-8,0,12,12.779734778025794,4.58391849578373,258048
1-8,0,13,13.686054532490079,4.6537582155257935,258048
1-8,0,14,14.393984840029763,4.653727213541667,258048
1-8,0,15,15.071199931795634,4.730023096478175,258048
1-8,0,16,15.889322916666666,4.710604228670635,258048
1-8,0,17,16.71743629092262,4.696192181299603,258048
1-8,0,18,17.497093563988095,4.683423239087301,258048
1-8,0,19,18.253828745039684,4.628976004464286,258048
1-8,0,20,19.072645399305557,4.577566964285714,258048
1-8,0,21,19.8864009796627,4.53857421875,258048
1-8,0,22,20.727364676339285,4.406308128720238,258048
1-8,0,23,21.531726655505953,4.291259765625,258048
1-8,0,24,22.462262834821427,4.109770275297619,258048
1-8,0,25,23.269054594494047,3.973628937251984,258048
1-8,0,26,24.198389446924605,3.7462022569444446,258048
1-8,0,27,25.038636222718253,3.6050967261904763,258048
1-8,0,28,26.108592199900794,3.2626875620039684,258048
1-8,0,29,27.092986576140873,2.9363645523313493,258048
1-8,0,30,28.20856197296627,2.5255572606646823,258048
1-8,0,31,29.401774088541668,1.9922301277281746,258048
1-8,0,32,30.750410776289684,1.2495892237103174,258048
1-8,1,1,4.150375124007937,3.1503751240079363,258048
1-8,1,2,5.577129061259921,3.906370132688492,258048
1-8,1,3,6.7134292844742065,4.41546146453373,258048
1-8,1,4,7.6327001178075395,4.715374658978175,258048
1-8,1,5,8.430803571428571,4.9015609499007935,258048
1-8,1,6,9.376724485367063,5.198951357886905,258048
1-8,1,7,10.059229290674603,5.287992931547619,258048
1-8,1,8,10.841494605654763,5.457256014384921,258048
1-8,1,9,11.572808159722221,5.62761966765873,258048
1-8,1,10,12.20503162202381,5.6466161334325395,258048
1-8,1,11,13.005309089781745,5.778785342261905,258048
1-8,1,12,13.539120628720237,5.8027460007440474,258048
1-8,1,13,14.16872829861111,5.820436507936508,258048
1-8,1,14,14.831717354910714,5.8447149367559526,258048
1-8,1,15,15.400382874503968,5.868954613095238,258048
1-8,1,16,16.07106429811508,5.927269345238095,258048
1-8,1,17,16.746070498511905,5.9356786334325395,258048
1-8,1,18,17.422894190228174,5.8958837115575395,258048
1-8,1,19,18.008223276289684,5.866172185019841,258048
1-8,1,20,18.60957263764881,5.88958255828373,258048
1-8,1,21,19.364951481894842,5.769876147073413,258048
1-8,1,22,19.960201202876984,5.763718377976191,258048
1-8,1,23,20.65549820188492,5.656343005952381,258048
1-8,1,24,21.397131541418652,5.57366458953373,258048
1-8,1,25,22.139102027529763,5.44085208953373,258048
1-8,1,26,22.81354244171627,5.336530412946429,258048
1-8,1,27,23.736921037946427,5.098349919394841,258048
1-8,1,28,24.536524212549605,4.90045650421627,258048
1-8,1,29,25.5021236359127,4.57257564484127,258048
1-8,1,30,26.488951667906747,4.229000031001984,258048
1-8,1,31,27.72357855902778,3.6353934151785716,258048
1-8,1,32,29.318665519593253,2.681334480406746,258048
1-8,2,1,5.460472470238095,4.460472470238095,258048
1-8,2,2,6.976380363343254,5.2669774615575395,258048
1-8,2,3,8.123856801835318,5.743346199156746,258048
1-8,2,4,8.96135990203373,5.941503131200397,258048
1-8,2,5,9.805152529761905,6.202334449404762,258048
1-8,2,6,10.428385416666666,6.229468936011905,258048
1-8,2,7,11.073005797371032,6.306349981398809,258048
1-8,2,8,11.718184213789682,6.399941096230159,258048
1-8,2,9,12.302563864087302,6.417139446924603,258048
1-8,2,10,12.892225477430555,6.458670479910714,258048
1-8,2,11,13.45906963045635,6.499736483134921,258048
1-8,2,12,14.055423797123016,6.516392299107143,258048
1-8,2,13,14.40571521577381,6.480143229166667,258048
1-8,2,14,14.986494760664682,6.565216548859127,258048
1-8,2,15,15.630921378968255,6.570281498015873,258048
1-8,2,16,16.069273933531747,6.572420634920635,258048
1-8,2,17,16.63701714409722,6.568223741319445,258048
1-8,2,18,17.1385013640873,6.584751674107143,258048
1-8,2,19,17.67753673735119,6.540531218998016,258048
1-8,2,20,18.305970207093253,6.534509083581349,258048
1-8,2,21,18.816727895585316,6.597334604414683,258048
1-8,2,22,19.436651320684526,6.4774266803075395,258048
1-8,2,23,20.07284691220238,6.4074590773809526,258048
1-8,2,24,20.546065073164684,6.472295851934524,258048
1-8,2,25,21.275975787450395,6.336514911954365,258048
1-8,2,26,21.887067522321427,6.297588045634921,258048
1-8,2,27,22.65613761780754,6.129065135168651,258048
1-8,2,28,23.32761734250992,6.021999782986111,258048
1-8,2,29,24.234270368303573,5.7656133742559526,258048
1-8,2,30,25.227535187251984,5.412996806795635,258048
1-8,2,31,26.387784443204364,4.928071521577381,258048
1-8,2,32,28.023809523809526,3.9761904761904763,258048
1-8,3,1,6.878003317212301,5.878003317212301,258048
1-8,3,2,8.26167224702381,6.516981336805555,258048
1-8,3,3,9.329423208085318,6.874391586061508,258048
1-8,3,4,10.166434151785714,7.082790798611111,258048
1-8,3,5,10.763280474950397,7.069673084077381,258048
1-8,3,6,11.487296937003968,7.178726438492063,258048
1-8,3,7,12.008711557539682,7.179214719742063,258048
1-8,3,8,12.532466827876984,7.158652653769841,258048
1-8,3,9,13.035698784722221,7.098950582837301,258048
1-8,3,10,13.536760602678571,7.123248387896825,258048
1-8,3,11,14.011490110367063,7.102031405009921,258048
1-8,3,12,14.528525700644842,7.103325737847222,258048
1-8,3,13,14.94986591641865,7.085135323660714,258048
1-8,3,14,15.284745473710318,7.007347470238095,258048
1-8,3,15,15.881227523561508,7.030176556299603,258048
1-8,3,16,16.321048797123016,7.005146329365079,258048
1-8,3,17,16.655335441468253,7.011346726190476,258048
1-8,3,18,17.051688058035715,7.100113157242063,258048
1-8,3,19,17.546409970238095,7.094176277281746,258048
1-8,3,20,18.000736297123016,7.089820498511905,258048
1-8,3,21,18.415325830853174,7.131045386904762,258048
1-8,3,22,18.86541263640873,7.113924541170635,258048
1-8,3,23,19.336340525793652,7.101578000992063,258048
1-8,3,24,19.83661566840278,7.175490606398809,258048
1-8,3,25,20.440875341021826,7.120896112351191,258048
1-8,3,26,20.968265593998016,7.141822451636905,258048
1-8,3,27,21.62148127480159,7.084457155257937,258048
1-8,3,28,22.258382161458332,7.055466424851191,258048
1-8,3,29,22.989172557043652,6.950598338293651,258048
1-8,3,30,23.75873480902778,6.815569196428571,258048
1-8,3,31,24.858882843501984,6.399115668402778,258048
1-8,3,32,26.419689360119047,5.5803106398809526,258048
1-8,4,1,7.867935422867063,6.867935422867063,258048
1-8,4,2,9.36585441468254,7.583077566964286,258048
1-8,4,3,10.23579334077381,7.743629092261905,258048
1-8,4,4,10.984514508928571,7.816855778769841,258048
1-8,4,5,11.52210441468254,7.734165736607143,258048
1-8,4,6,12.064108227926587,7.694556826636905,258048
1-8,4,7,12.572664775545634,7.641217912946429,258048
1-8,4,8,13.135773189484127,7.661349826388889,258048
1-8,4,9,13.52481708829365,7.530498201884921,258048
1-8,4,10,14.048444475446429,7.520635695684524,258048
1-8,4,11,14.361428881448413,7.413605220734127,258048
1-8,4,12,14.662985181051587,7.312562003968254,258048
1-8,4,13,15.076939174107142,7.271120101686508,258048
1-8,4,14,15.441801525297619,7.334201388888889,258048
1-8,4,15,15.878018818204366,7.294902498759921,258048
1-8,4,16,16.19079396081349,7.3039667038690474,258048
1-8,4,17,16.604840959821427,7.264609685019841,258048
1-8,4,18,17.005340091765873,7.285101996527778,258048
1-8,4,19,17.43621341765873,7.282319568452381,258048
1-8,4,20,17.823575458829364,7.349989149305555,258048
1-8,4,21,18.222493489583332,7.355507502480159,258048
1-8,4,22,18.61420355902778,7.4650995163690474,258048
1-8,4,23,19.011804005456348,7.495357452876984,258048
1-8,4,24,19.43870132688492,7.569033668154762,258048
1-8,4,25,19.94568064856151,7.606255425347222,258048
1-8,4,26,20.440673828125,7.6507665240575395,258048
1-8,4,27,20.852562313988095,7.735754588293651,258048
1-8,4,28,21.480546254960316,7.732902405753968,258048
1-8,4,29,22.113688151041668,7.731526692708333,258048
1-8,4,30,22.964033823164684,7.554055834573413,258048
1-8,4,31,23.793085007440474,7.433120969742063,258048
1-8,4,32,25.318580264136905,6.681419735863095,258048
1-8,5,1,8.262086898561508,7.262086898561508,258048
1-8,5,2,9.714615110367063,7.9244287884424605,258048
1-8,5,3,10.684562562003968,8.17138671875,258048
1-8,5,4,11.327330574156745,8.141388423859127,258048
1-8,5,5,11.904882037450397,8.075811476934524,258048
1-8,5,6,12.436349051339286,8.002662295386905,258048
1-8,5,7,12.995527963789682,7.9645492311507935,258048
1-8,5,8,13.288655598958334,7.811170789930555,258048
1-8,5,9,13.673262338789682,7.7061864459325395,258048
1-8,5,10,14.081194196428571,7.618667844742063,258048
1-8,5,11,14.428424169146826,7.530498201884921,258048
1-8,5,12,14.867830791170634,7.470594618055555,258048
1-8,5,13,15.167530846974206,7.452547588045635,258048
1-8,5,14,15.58642578125,7.4567754836309526,258048
1-8,5,15,15.990660652281745,7.386292472718254,258048
1-8,5,16,16.4267578125,7.372124565972222,258048
1-8,5,17,16.744543650793652,7.334790426587301,258048
1-8,5,18,16.998566158234127,7.383812313988095,258048
1-8,5,19,17.367919921875,7.4087030319940474,258048
1-8,5,20,17.735777839781747,7.4847315228174605,258048
1-8,5,21,18.075679718501984,7.497709728422619,258048
1-8,5,22,18.46325877356151,7.560372488839286,258048
1-8,5,23,18.876104445684526,7.59283931671627,258048
1-8,5,24,19.175618489583332,7.789969308035714,258048
1-8,5,25,19.687701512896826,7.7967432415674605,258048
1-8,5,26,20.117164248511905,7.904854910714286,258048
1-8,5,27,20.50658404637897,8.05559818328373,258048
1-8,5,28,21.075245690724206,8.090971447172619,258048
1-8,5,29,21.7252681671627,8.099996899801587,258048
1-8,5,30,22.492361886160715,7.984735398065476,258048
1-8,5,31,23.3334224640377,7.882483103918651,258048
1-8,5,32,24.78868660094246,7.2113133990575395,258048
1-8,6,1,8.288004557291666,7.288004557291667,258048
1-8,6,2,9.683632502480158,7.891632564484127,258048
1-8,6,3,10.623539031498016,8.101078093998016,258048
1-8,6,4,11.20556640625,8.025499131944445,258048
1-8,6,5,11.87950691344246,8.04733615451389,258048
1-8,6,6,12.438716827876984,7.994442894345238,258048
1-8,6,7,12.870888361855158,7.905657087053571,258048
1-8,6,8,13.309919084821429,7.847369481646825,258048
1-8,6,9,13.677939763144842,7.681109716021825,258048
1-8,6,10,14.090762183779763,7.625809926835317,258048
1-8,6,11,14.555912078373016,7.586627294146825,258048
1-8,6,12,14.920107886904763,7.505053323412699,258048
1-8,6,13,15.107208736359127,7.385025266617063,258048
1-8,6,14,15.496706039186508,7.374658978174603,258048
1-8,6,15,15.871427021329366,7.327628968253968,258048
1-8,6,16,16.237130301339285,7.334957062251984,258048
1-8,6,17,16.544592478918652,7.388993520585317,258048
1-8,6,18,16.946726965525794,7.393643818204365,258048
1-8,6,19,17.27614242311508,7.432144407242063,258048
1-8,6,20,17.66811213417659,7.4448125930059526,258048
1-8,6,21,18.084747798859127,7.466351221478175,258048
1-8,6,22,18.479046533978174,7.545801556299603,258048
1-8,6,23,18.848086402529763,7.625143384176587,258048
1-8,6,24,19.303858196924605,7.675277467757937,258048
1-8,6,25,19.783253503224206,7.7144678509424605,258048
1-8,6,26,20.195696149553573,7.833352709573413,258048
1-8,6,27,20.692227802579364,7.894135974702381,258048
1-8,6,28,21.26324947296627,7.940526568700397,258048
1-8,6,29,21.840215773809526,7.973384796626984,258048
1-8,6,30,22.493105933779763,7.991579086061508,258048
1-8,6,31,23.448962983630953,7.765694754464286,258048
1-8,6,32,24.87500775049603,7.124992249503968,258048
1-8,7,1,7.664519779265873,6.664519779265873,258048
1-8,7,2,9.102945963541666,7.350481305803571,258048
1-8,7,3,10.191933283730158,7.735956101190476,258048
1-8,7,4,10.954985119047619,7.830364893353175,258048
1-8,7,5,11.507471478174603,7.78497798859127,258048
1-8,7,6,12.098504929315476,7.753964378720238,258048
1-8,7,7,12.73213123139881,7.799731057787699,258048
1-8,7,8,13.168026878720237,7.685667007688492,258048
1-8,7,9,13.619369264632937,7.601457868303571,258048
1-8,7,10,13.98554920014881,7.488486638144841,258048
1-8,7,11,14.388563368055555,7.424990699404762,258048
1-8,7,12,14.819227430555555,7.388788132440476,258048
1-8,7,13,15.114095052083334,7.331945994543651,258048
1-8,7,14,15.527068607390873,7.305435422867063,258048
1-8,7,15,15.911388578869047,7.233561197916667,258048
1-8,7,16,16.34018864707341,7.217017764136905,258048
1-8,7,17,16.56853763640873,7.216370597718254,258048
1-8,7,18,16.95619807167659,7.258893694196429,258048
1-8,7,19,17.372899615575395,7.263129340277778,258048
1-8,7,20,17.763140966021826,7.261505611359127,258048
1-8,7,21,18.043348524305557,7.351097470238095,258048
1-8,7,22,18.45851546999008,7.407346695188492,258048
1-8,7,23,18.904854910714285,7.472392733134921,258048
1-8,7,24,19.34994652157738,7.559814453125,258048
1-8,7,25,19.844401041666668,7.60955326140873,258048
1-8,7,26,20.36279296875,7.646492125496032,258048
1-8,7,27,20.86040581597222,7.741823226686508,258048
1-8,7,28,21.438368055555557,7.773902529761905,258048
1-8,7,29,22.18700396825397,7.673735119047619,258048
1-8,7,30,23.04270523313492,7.501565600198413,258048
1-8,7,31,24.07167658730159,7.1609390500992065,258048
1-8,7,32,25.64923580109127,6.35076419890873,258048
2-3,-1,1,3.2324301099020336,2.2324301099020336,2064384
2-3,-1,2,5.2530028328063,3.57873292953249,2064384
2-3,-1,3,6.507535419766865,4.128232925657242,2064384
2-3,-1,4,7.501381525917659,4.450098431299603,2064384
2-3,-1,5,8.346538725353422,4.66014898390997,2064384
2-3,-1,6,9.174503386966766,4.831855895027282,2064384
2-3,-1,7,9.952737959604415,4.984716506231399,2064384
2-3,-1,8,10.683117578900049,5.072664291139633,2064384
2-3,-1,9,11.406906370132688,5.1641036745101685,2064384
2-3,-1,10,12.09695047045511,5.23844740125868,2064384
2-3,-1,11,12.787900894407242,5.299650646391369,2064384
2-3,-1,12,13.472203814794147,5.345105367993551,2064384
2-3,-1,13,14.137655591207837,5.381655738467262,2064384
2-3,-1,14,14.796348450675843,5.423499213324653,2064384
2-3,-1,15,15.47365945483011,5.4377649700830855,2064384
2-3,-1,16,16.14070589580233,5.45036146375868,2064384
2-3,-1,17,16.779940166170636,5.441196986607143,2064384
2-3,-1,18,17.41443064856151,5.437911745101687,2064384
2-3,-1,19,18.116301521422372,5.412704709976438,2064384
2-3,-1,20,18.803352961464533,5.376795693049355,2064384
2-3,-1,21,19.490452357700892,5.330415271577381,2064384
2-3,-1,22,20.152272057911706,5.285691034226191,2064384
2-3,-1,23,20.87492927672371,5.225381518167163,2064384
2-3,-1,24,21.586531381758434,5.149937220982143,2064384
2-3,-1,25,22.343724326481894,5.0381067669580855,2064384
2-3,-1,26,23.128385513547865,4.895451136997768,2064384
2-3,-1,27,23.96335953000992,4.724210224454365,2064384
2-3,-1,28,24.801225450303818,4.538122267950149,2064384
2-3,-1,29,25.71398683578249,4.285269116598462,2064384
2-3,-1,30,26.71751476469494,3.9479815770709323,2064384
2-3,-1,31,27.849435473245286,3.489041283017113,2064384
2-3,-1,32,29.300579252697172,2.6994207473028276,2064384
2-3,0,1,1.5672704303075398,0.5672704303075397,258048
2-3,0,2,2.7957318018353177,1.1552463107638888,258048
2-3,0,3,3.8255867125496033,1.4720245845734128,258048
2-3,0,4,4.779854910714286,1.702055431547619,258048
2-3,0,5,5.748849051339286,1.9603135850694444,258048
2-3,0,6,6.661911737351191,2.1081620473710316,258048
2-3,0,7,7.573788597470238,2.2668999565972223,258048
2-3,0,8,8.507676866319445,2.3681834387400795,258048
2-3,0,9,9.470621744791666,2.512691437251984,258048
2-3,0,10,10.354658823164682,2.5551021515376986,258048
2-3,0,11,11.297084263392858,2.6166527157738093,258048
2-3,0,12,12.232704768105158,2.668453156001984,258048
2-3,0,13,13.167523096478174,2.732914031498016,258048
2-3,0,14,14.082310267857142,2.7785760788690474,258048
2-3,0,15,15.026092044890873,2.7903607080853177,258048
2-3,0,16,15.935798766121032,2.769046843998016,258048
2-3,0,17,16.84533497643849,2.7434857080853177,258048
2-3,0,18,17.844470796130953,2.7255626860119047,258048
2-3,0,19,18.769372364831348,2.6658799913194446,258048
2-3,0,20,19.695645771329364,2.6293170262896823,258048
2-3,0,21,20.598086402529763,2.542236328125,258048
2-3,0,22,21.53905474950397,2.463347904265873,258048
2-3,0,23,22.50884331597222,2.381068638392857,258048
2-3,0,24,23.454097687251984,2.2634509858630953,258048
2-3,0,25,24.470408606150794,2.1047867063492065,258048
2-3,0,26,25.41749984499008,1.9674595424107142,258048
2-3,0,27,26.39026072668651,1.807981460813492,258048
2-3,0,28,27.412845672123016,1.6102353050595237,258048
2-3,0,29,28.427288721478174,1.3780653211805556,258048
2-3,0,30,29.466475229414684,1.1053796192956349,258048
2-3,0,31,30.52037605406746,0.7904498387896826,258048
2-3,0,32,31.6124751984127,0.38752480158730157,258048
2-3,1,1,2.1052478608630953,1.1052478608630953,258048
2-3,1,2,3.5895221044146823,1.9514625186011905,258048
2-3,1,3,4.762373666914683,2.4484010726686507,258048
2-3,1,4,5.742640904017857,2.771023220486111,258048
2-3,1,5,6.630464099702381,3.0195855034722223,258048
2-3,1,6,7.567696707589286,3.2504224020337302,258048
2-3,1,7,8.38947017609127,3.4297417534722223,258048
2-3,1,8,9.327493334573413,3.614835224454365,258048
2-3,1,9,10.192123170882937,3.7725113157242065,258048
2-3,1,10,10.972621372767858,3.853395492311508,258048
2-3,1,11,11.875054253472221,4.006587921626984,258048
2-3,1,12,12.726659381200397,4.091389973958333,258048
2-3,1,13,13.576005239335318,4.139915829613095,258048
2-3,1,14,14.323990110367063,4.171739366319445,258048
2-3,1,15,15.213750930059524,4.208953373015873,258048
2-3,1,16,15.94135974702381,4.233785962301587,258048
2-3,1,17,16.814170231894842,4.2080194382440474,258048
2-3,1,18,17.65110367063492,4.205411396329365,258048
2-3,1,19,18.524716331845237,4.166155133928571,258048
2-3,1,20,19.31821599082341,4.087793743799603,258048
2-3,1,21,20.214929005456348,4.051370287698413,258048
2-3,1,22,21.05603221106151,3.9121210007440474,258048
2-3,1,23,21.89574420262897,3.802063957093254,258048
2-3,1,24,22.74549308655754,3.6916271391369047,258048
2-3,1,25,23.614695715525794,3.5717579675099205,258048
2-3,1,26,24.609898158482142,3.3270438058035716,258048
2-3,1,27,25.516516307043652,3.124054439484127,258048
2-3,1,28,26.48354957217262,2.8715161520337302,258048
2-3,1,29,27.49157908606151,2.5525677393353177,258048
2-3,1,30,28.50416976686508,2.2127201140873014,258048
2-3,1,31,29.658602275545636,1.7318677145337302,258048
2-3,1,32,30.964111328125,1.035888671875,258048
2-3,2,1,2.7882758246527777,1.7882758246527777,258048
2-3,2,2,4.574203249007937,2.919588603670635,258048
2-3,2,3,5.799661303323413,3.4620574466765874,258048
2-3,2,4,6.7680780319940474,3.806489490327381,258048
2-3,2,5,7.692657955109127,4.103821769593254,258048
2-3,2,6,8.491664341517858,4.257049076140873,258048
2-3,2,7,9.375918433779763,4.529525514632937,258048
2-3,2,8,10.213495163690476,4.698350694444445,258048
2-3,2,9,10.912934802827381,4.770697699652778,258048
2-3,2,10,11.739571707589286,4.939371744791667,258048
2-3,2,11,12.482917906746032,5.042162698412699,258048
2-3,2,12,13.183570498511905,5.095315600198413,258048
2-3,2,13,13.958437965029763,5.1707860553075395,258048
2-3,2,14,14.616997612847221,5.238626147073413,258048
2-3,2,15,15.451009114583334,5.211092509920635,258048
2-3,2,16,16.19883122519841,5.267330109126984,258048
2-3,2,17,16.858065166170636,5.248542906746032,258048
2-3,2,18,17.48034474206349,5.247984871031746,258048
2-3,2,19,18.213440910218253,5.221702938988095,258048
2-3,2,20,18.92388237847222,5.223640562996032,258048
2-3,2,21,19.765466114831348,5.096427796378968,258048
2-3,2,22,20.46240234375,5.007269965277778,258048
2-3,2,23,21.23741706969246,4.941386873759921,258048
2-3,2,24,22.0248287140377,4.7847803509424605,258048
2-3,2,25,22.87099299355159,4.640361483134921,258048
2-3,2,26,23.61498248387897,4.500693669394841,258048
2-3,2,27,24.513450985863095,4.275394500248016,258048
2-3,2,28,25.390904017857142,4.068026103670635,258048
2-3,2,29,26.359297495039684,3.7131153893849205,258048
2-3,2,30,27.44240218874008,3.3208821614583335,258048
2-3,2,31,28.58053927951389,2.7999713231646823,258048
2-3,2,32,30.013357979910715,1.9866420200892858,258048
2-3,3,1,3.4134308345734126,2.4134308345734126,258048
2-3,3,2,5.374290829613095,3.6984088231646823,258048
2-3,3,3,6.606569320436508,4.248457651289683,258048
2-3,3,4,7.6117660280257935,4.602356925843254,258048
2-3,3,5,8.442987351190476,4.834743923611111,258048
2-3,3,6,9.308578249007937,5.0709945436507935,258048
2-3,3,7,10.079694475446429,5.228410993303571,258048
2-3,3,8,10.759575737847221,5.311449807787699,258048
2-3,3,9,11.556400359623016,5.467316158234127,258048
2-3,3,10,12.176595052083334,5.531296502976191,258048
2-3,3,11,12.879878937251984,5.631762307787699,258048
2-3,3,12,13.604910714285714,5.727399553571429,258048
2-3,3,13,14.15489753844246,5.752406529017857,258048
2-3,3,14,14.892299107142858,5.810523623511905,258048
2-3,3,15,15.486591641865079,5.811910962301587,258048
2-3,3,16,16.140857514880953,5.816181485615079,258048
2-3,3,17,16.774464440724206,5.83343021453373,258048
2-3,3,18,17.358789837549605,5.796173580109127,258048
2-3,3,19,18.17723834325397,5.790620349702381,258048
2-3,3,20,18.80947730654762,5.701784164186508,258048
2-3,3,21,19.425862630208332,5.67425052703373,258048
2-3,3,22,20.013939267113095,5.662841796875,258048
2-3,3,23,20.72009471106151,5.593583364335317,258048
2-3,3,24,21.371485150049605,5.552901010664683,258048
2-3,3,25,22.169154575892858,5.399375310019841,258048
2-3,3,26,23.012032645089285,5.152541387648809,258048
2-3,3,27,23.77320110987103,5.037950303819445,258048
2-3,3,28,24.61264958457341,4.793902684771825,258048
2-3,3,29,25.60342261904762,4.473787822420635,258048
2-3,3,30,26.583825489831348,4.129452659970238,258048
2-3,3,31,27.77261207217262,3.5813763330853177,258048
2-3,3,32,29.33242652529762,2.667573474702381,258048
2-3,4,1,3.7273763020833335,2.7273763020833335,258048
2-3,4,2,5.867396763392857,4.183206225198413,258048
2-3,4,3,7.203159877232143,4.826191251240079,258048
2-3,4,4,8.202787853422619,5.155897352430555,258048
2-3,4,5,9.021228608630953,5.365296378968254,258048
2-3,4,6,9.900712270585318,5.595311724950397,258048
2-3,4,7,10.654994419642858,5.742683531746032,258048
2-3,4,8,11.286365327380953,5.790589347718254,258048
2-3,4,9,11.880328466021826,5.827973865327381,258048
2-3,4,10,12.62102787078373,5.973946707589286,258048
2-3,4,11,13.229639446924603,6.032668340773809,258048
2-3,4,12,13.842757936507937,6.063825334821429,258048
2-3,4,13,14.443545386904763,6.114668588789683,258048
2-3,4,14,15.052459232390873,6.155044797867063,258048
2-3,4,15,15.670208643353174,6.181307353670635,258048
2-3,4,16,16.27907986111111,6.1754867311507935,258048
2-3,4,17,16.82568359375,6.151421440972222,258048
2-3,4,18,17.354852585565474,6.159323071676587,258048
2-3,4,19,17.997767857142858,6.100361173115079,258048
2-3,4,20,18.55214533730159,6.143872457837301,258048
2-3,4,21,19.18360150049603,6.065220424107143,258048
2-3,4,22,19.831415085565474,6.045538039434524,258048
2-3,4,23,20.39419410342262,6.030633835565476,258048
2-3,4,24,21.12412419394841,5.925168960813492,258048
2-3,4,25,21.704647972470237,5.8516748821924605,258048
2-3,4,26,22.41059802827381,5.779792906746032,258048
2-3,4,27,23.263857886904763,5.543922061011905,258048
2-3,4,28,24.037322513640873,5.374476841517857,258048
2-3,4,29,24.908458891369047,5.133200024801587,258048
2-3,4,30,25.874128069196427,4.792949373759921,258048
2-3,4,31,27.01268756200397,4.332953559027778,258048
