seed,pair,metric_name,same_compute,fixed_step,fixed_minus_same
2,4-6,nestedness,0.7718486483134921,0.7599167596726191,-0.011931888640873023
2,4-6,spearman,0.8044812679290771,0.791583776473999,-0.012897491455078125
2,4-6,top1_agreement,0.5507386222718254,0.5367683531746031,-0.01397026909722221
2,4-6,top_pair_overlap,0.17647058823529413,0.17647058823529413,0.0
2,4-7,coactivation_cosine,0.9810363781401473,0.9783649544638608,-0.0026714236762864774
2,4-7,nestedness,0.8044239831349206,0.798460945250496,-0.005963037884424538
2,4-7,spearman,0.7901626825332642,0.7840991616249084,-0.006063520908355713
2,4-7,top1_agreement,0.5350787450396826,0.5157683841765873,-0.019310360863095233
2,4-7,top_pair_overlap,0.25,0.17647058823529413,-0.07352941176470587
2,4-8,coactivation_cosine,0.9772694494895544,0.979386873500041,0.002117424010486646
2,4-8,nestedness,0.8295694986979166,0.8246053059895834,-0.004964192708333259
2,4-8,spearman,0.779380202293396,0.7770500183105469,-0.002330183982849121
2,4-8,top1_agreement,0.5048673115079365,0.49905831473214285,-0.005808996775793662
2,4-8,top_pair_overlap,0.1111111111111111,0.17647058823529413,0.06535947712418302
2,5-6,coactivation_cosine,0.9884190023423955,0.9844671215668722,-0.003951880775523331
2,5-6,nestedness,0.7833883618551586,0.7528870597718252,-0.030501302083333348
2,5-6,spearman,0.8572024703025818,0.8264061808586121,-0.030796289443969727
