seed,train_k,inference_k,checkpoint_step,task_id,task_name,num_tokens,validation_loss
3,4,6,1500,4,code,4608,0.36488308550582993
3,4,6,1500,5,reasoning,4608,0.367449175980356
3,4,6,1500,6,translation,4608,0.5006960063344903
3,4,7,1500,0,general_ko,4608,0.4263886830045117
3,4,7,1500,1,general_en,4608,0.37826932470003766
3,4,7,1500,2,math_ko,4608,0.3221413505574067
3,4,7,1500,3,math_en,4608,0.34126145723793244
3,4,7,1500,4,code,4608,0.37452728632423615
3,4,7,1500,5,reasoning,4608,0.3760269371171792
3,4,7,1500,6,translation,4608,0.5051210609575113
3,4,8,1500,0,general_ko,4608,0.43283695810370976
3,4,8,1500,1,general_en,4608,0.38128096072210205
3,4,8,1500,2,math_ko,4608,0.32811924691001576
3,4,8,1500,3,math_en,4608,0.3585413781305154
3,4,8,1500,4,code,4608,0.39272311785154873
3,4,8,1500,5,reasoning,4608,0.387788775894377
3,4,8,1500,6,translation,4608,0.5265105333593156
3,5,1,0,0,general_ko,4608,5.7179391913943824
3,5,1,0,1,general_en,4608,5.727363891071743
3,5,1,0,2,math_ko,4608,5.788453274303013
3,5,1,0,3,math_en,4608,5.712143566873339
3,5,1,0,4,code,4608,5.701123793919881
3,5,1,0,5,reasoning,4608,5.709349513053894
3,5,1,0,6,translation,4608,5.7277315855026245
3,5,2,0,0,general_ko,4608,5.7200128767225475
3,5,2,0,1,general_en,4608,5.7273958921432495
3,5,2,0,2,math_ko,4608,5.782033589151171
3,5,2,0,3,math_en,4608,5.712926864624023
3,5,2,0,4,code,4608,5.700557629267375
3,5,2,0,5,reasoning,4608,5.725516464975145
3,5,2,0,6,translation,4608,5.7269644604788885
3,5,3,0,0,general_ko,4608,5.719200332959493
3,5,3,0,1,general_en,4608,5.729452861679925
3,5,3,0,2,math_ko,4608,5.7919653919008045
3,5,3,0,3,math_en,4608,5.712976389461094
3,5,3,0,4,code,4608,5.701523714595371
3,5,3,0,5,reasoning,4608,5.7238360908296375
3,5,3,0,6,translation,4608,5.729654669761658
3,5,4,0,0,general_ko,4608,5.720979001786974
3,5,4,0,1,general_en,4608,5.732852419217427
3,5,4,0,2,math_ko,4608,5.794988022910224
3,5,4,0,3,math_en,4608,5.71027229891883
3,5,4,0,4,code,4608,5.701828572485182
3,5,4,0,5,reasoning,4608,5.72699432902866
3,5,4,0,6,translation,4608,5.72418279118008
3,5,5,0,0,general_ko,4608,5.722252580854628
3,5,5,0,1,general_en,4608,5.735557609134251
3,5,5,0,2,math_ko,4608,5.795872847239177
3,5,5,0,3,math_en,4608,5.713813344637553
3,5,5,0,4,code,4608,5.7014499637815685
3,5,5,0,5,reasoning,4608,5.730136262045966
3,5,5,0,6,translation,4608,5.7217682467566595
3,5,6,0,0,general_ko,4608,5.721214373906453
3,5,6,0,1,general_en,4608,5.735522468884786
3,5,6,0,2,math_ko,4608,5.796924697028266
3,5,6,0,3,math_en,4608,5.716374781396654
3,5,6,0,4,code,4608,5.701326992776659
3,5,6,0,5,reasoning,4608,5.730647895071241
3,5,6,0,6,translation,4608,5.720970498190986
3,5,7,0,0,general_ko,4608,5.720467209815979
3,5,7,0,1,general_en,4608,5.735244830449422
3,5,7,0,2,math_ko,4608,5.796035117573208
3,5,7,0,3,math_en,4608,5.7157297531763716
3,5,7,0,4,code,4608,5.701534840795729
3,5,7,0,5,reasoning,4608,5.730446034007603
3,5,7,0,6,translation,4608,5.721330881118774
3,5,8,0,0,general_ko,4608,5.721442143122355
3,5,8,0,1,general_en,4608,5.735485686196221
3,5,8,0,2,math_ko,4608,5.795479761229621
3,5,8,0,3,math_en,4608,5.714800675710042
3,5,8,0,4,code,4608,5.7011214759614735
3,5,8,0,5,reasoning,4608,5.731022795041402
3,5,8,0,6,translation,4608,5.721435798539056
3,5,1,1200,0,general_ko,4608,1.6538825647698507
3,5,1,1200,1,general_en,4608,1.671633369392819
3,5,1,1200,2,math_ko,4608,1.4966391970713933
3,5,1,1200,3,math_en,4608,1.595836619536082
3,5,1,1200,4,code,4608,1.7718099272913403
3,5,1,1200,5,reasoning,4608,1.6803394241465464
3,5,1,1200,6,translation,4608,1.8618551525804732
3,5,2,1200,0,general_ko,4608,0.8338616589705149
3,5,2,1200,1,general_en,4608,0.7784864041540358
3,5,2,1200,2,math_ko,4608,0.5351298972964287
3,5,2,1200,3,math_en,4608,0.7387343711323209
3,5,2,1200,4,code,4608,0.8240246689981885
3,5,2,1200,5,reasoning,4608,0.6953718024823401
3,5,2,1200,6,translation,4608,0.7440172065463331
3,5,3,1200,0,general_ko,4608,0.6406406615343359
3,5,3,1200,1,general_en,4608,0.563532823489772
3,5,3,1200,2,math_ko,4608,0.3821292109787464
3,5,3,1200,3,math_en,4608,0.5485556150476137
3,5,3,1200,4,code,4608,0.548059625344144
3,5,3,1200,5,reasoning,4608,0.5243806002868546
3,5,3,1200,6,translation,4608,0.5868221405479643
3,5,4,1200,0,general_ko,4608,0.6063739868501822
3,5,4,1200,1,general_en,4608,0.48415163573291564
3,5,4,1200,2,math_ko,4608,0.3581066553791364
3,5,4,1200,3,math_en,4608,0.477389940371116
3,5,4,1200,4,code,4608,0.5197262892292606
